Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 - 2025-09-21 06:16:31:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0172] loss=10.4182 cls=0.5713 smmd=0.0879 ct=7.1389 rec=1.2204 | train/val/test=0.812/0.711/0.764 | c=0.998347
[Epoch 0173] loss=10.3786 cls=0.5654 smmd=0.0772 ct=7.1391 rec=1.2178 | train/val/test=0.817/0.717/0.758 | c=0.998347
[Epoch 0174] loss=10.3592 cls=0.5625 smmd=0.0849 ct=7.1298 rec=1.2124 | train/val/test=0.808/0.719/0.760 | c=0.998347
[Epoch 0175] loss=10.3580 cls=0.5627 smmd=0.0936 ct=7.1373 rec=1.2079 | train/val/test=0.817/0.716/0.758 | c=0.998347
[Epoch 0176] loss=10.3450 cls=0.5617 smmd=0.1013 ct=7.1307 rec=1.2031 | train/val/test=0.808/0.714/0.760 | c=0.998347
[Epoch 0177] loss=10.2987 cls=0.5524 smmd=0.0839 ct=7.1321 rec=1.2025 | train/val/test=0.812/0.722/0.757 | c=0.998347
[Epoch 0178] loss=10.2931 cls=0.5576 smmd=0.0805 ct=7.1289 rec=1.2020 | train/val/test=0.814/0.717/0.760 | c=0.998347
[Epoch 0179] loss=10.3214 cls=0.5517 smmd=0.0845 ct=7.1311 rec=1.2070 | train/val/test=0.810/0.720/0.760 | c=0.998347
[Epoch 0180] loss=10.3189 cls=0.5590 smmd=0.0688 ct=7.1371 rec=1.2107 | train/val/test=0.817/0.719/0.760 | c=0.998347
[Epoch 0181] loss=10.3231 cls=0.5599 smmd=0.0625 ct=7.1303 rec=1.2146 | train/val/test=0.814/0.714/0.760 | c=0.998347
[Epoch 0182] loss=10.3330 cls=0.5610 smmd=0.0620 ct=7.1402 rec=1.2156 | train/val/test=0.817/0.720/0.758 | c=0.998347
[Epoch 0183] loss=10.3650 cls=0.5664 smmd=0.0828 ct=7.1330 rec=1.2133 | train/val/test=0.814/0.711/0.761 | c=0.998347
[Epoch 0184] loss=10.3848 cls=0.5661 smmd=0.0924 ct=7.1449 rec=1.2123 | train/val/test=0.811/0.719/0.755 | c=0.998347
[Epoch 0185] loss=10.4187 cls=0.5810 smmd=0.1157 ct=7.1365 rec=1.2076 | train/val/test=0.812/0.719/0.761 | c=0.998347
[Epoch 0186] loss=10.3972 cls=0.5700 smmd=0.1106 ct=7.1488 rec=1.2063 | train/val/test=0.816/0.717/0.757 | c=0.998347
[Epoch 0187] loss=10.3521 cls=0.5680 smmd=0.1058 ct=7.1309 rec=1.2014 | train/val/test=0.808/0.719/0.764 | c=0.998347
[Epoch 0188] loss=10.2808 cls=0.5498 smmd=0.0787 ct=7.1325 rec=1.2015 | train/val/test=0.815/0.717/0.757 | c=0.998347
[Epoch 0189] loss=10.2923 cls=0.5512 smmd=0.0774 ct=7.1335 rec=1.2039 | train/val/test=0.814/0.717/0.760 | c=0.998347
[Epoch 0190] loss=10.3510 cls=0.5573 smmd=0.0884 ct=7.1308 rec=1.2103 | train/val/test=0.812/0.713/0.757 | c=0.998347
[Epoch 0191] loss=10.4127 cls=0.5756 smmd=0.0933 ct=7.1531 rec=1.2148 | train/val/test=0.814/0.720/0.748 | c=0.998347
[Epoch 0192] loss=10.5195 cls=0.5834 smmd=0.1285 ct=7.1379 rec=1.2220 | train/val/test=0.801/0.707/0.752 | c=0.998347
[Epoch 0193] loss=10.6520 cls=0.6285 smmd=0.1685 ct=7.1842 rec=1.2189 | train/val/test=0.801/0.717/0.739 | c=0.998347
[Epoch 0194] loss=10.8053 cls=0.6037 smmd=0.2529 ct=7.1487 rec=1.2243 | train/val/test=0.804/0.701/0.749 | c=0.998347
[Epoch 0195] loss=10.5402 cls=0.6209 smmd=0.1651 ct=7.1539 rec=1.2024 | train/val/test=0.806/0.717/0.764 | c=0.998347
[Epoch 0196] loss=10.4436 cls=0.5643 smmd=0.1608 ct=7.1483 rec=1.1967 | train/val/test=0.808/0.716/0.745 | c=0.998347
[Epoch 0197] loss=10.5052 cls=0.5796 smmd=0.1894 ct=7.1300 rec=1.1964 | train/val/test=0.812/0.717/0.752 | c=0.998347
[Epoch 0198] loss=10.3473 cls=0.5635 smmd=0.1219 ct=7.1335 rec=1.1946 | train/val/test=0.808/0.711/0.752 | c=0.998347
[Epoch 0199] loss=10.4749 cls=0.5675 smmd=0.1380 ct=7.1515 rec=1.2111 | train/val/test=0.805/0.693/0.742 | c=0.998347
=== Best @ epoch 78: val=0.7278, test=0.7598 ===

==================================================
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 - 2025-09-21 06:16:31:
Running experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3...
Experiment CiteSeer-/mnt/data1/Graph/HypGraphLoRA/pre_trained_gnn/Computers.GRACE.GAT.hyp_True.True.20250912-232538.pth-False-10-3 output:
Parsed from filename: Pretrained backbone is Hyperbolic.
Pretrain dataset overridden by checkpoint: PubMed -> Computers
Split sizes | train=1996, val=665, test=666 (mode=public, shot=N/A)
[Epoch 0000] loss=20.4276 cls=1.7905 smmd=4.1052 ct=6.9363 rec=1.3917 | train/val/test=0.205/0.180/0.207 | c=0.998347
[Epoch 0001] loss=20.3789 cls=1.7793 smmd=4.0883 ct=6.9289 rec=1.3917 | train/val/test=0.205/0.180/0.207 | c=0.998347
[Epoch 0002] loss=18.6459 cls=1.7693 smmd=3.2327 ct=6.9051 rec=1.3917 | train/val/test=0.325/0.284/0.311 | c=0.998347
[Epoch 0003] loss=16.9922 cls=1.7549 smmd=2.4222 ct=6.8675 rec=1.3918 | train/val/test=0.353/0.305/0.330 | c=0.998347
[Epoch 0004] loss=16.5354 cls=1.7360 smmd=2.0498 ct=7.4802 rec=1.3919 | train/val/test=0.379/0.323/0.336 | c=0.998347
[Epoch 0005] loss=16.0841 cls=1.7112 smmd=1.8981 ct=7.2332 rec=1.3920 | train/val/test=0.382/0.326/0.332 | c=0.998347
[Epoch 0006] loss=16.1112 cls=1.6803 smmd=1.9660 ct=7.0811 rec=1.3917 | train/val/test=0.515/0.465/0.492 | c=0.998347
[Epoch 0007] loss=15.3289 cls=1.6422 smmd=1.6088 ct=7.0298 rec=1.3908 | train/val/test=0.569/0.519/0.565 | c=0.998347
[Epoch 0008] loss=14.6635 cls=1.5995 smmd=1.2848 ct=7.0951 rec=1.3893 | train/val/test=0.580/0.520/0.578 | c=0.998347
[Epoch 0009] loss=15.0391 cls=1.5553 smmd=1.4654 ct=7.2345 rec=1.3872 | train/val/test=0.609/0.552/0.596 | c=0.998347
[Epoch 0010] loss=14.7680 cls=1.5060 smmd=1.3497 ct=7.2856 rec=1.3840 | train/val/test=0.633/0.564/0.599 | c=0.998347
[Epoch 0011] loss=13.8155 cls=1.4529 smmd=0.9213 ct=7.2435 rec=1.3797 | train/val/test=0.647/0.573/0.611 | c=0.998347
[Epoch 0012] loss=14.0169 cls=1.4027 smmd=1.0828 ct=7.1507 rec=1.3746 | train/val/test=0.650/0.573/0.617 | c=0.998347
[Epoch 0013] loss=14.0258 cls=1.3535 smmd=1.1453 ct=7.0786 rec=1.3685 | train/val/test=0.652/0.570/0.622 | c=0.998347
[Epoch 0014] loss=13.2470 cls=1.3060 smmd=0.7938 ct=7.0953 rec=1.3611 | train/val/test=0.640/0.558/0.619 | c=0.998347
[Epoch 0015] loss=13.3099 cls=1.2644 smmd=0.8323 ct=7.2260 rec=1.3536 | train/val/test=0.646/0.568/0.617 | c=0.998347
[Epoch 0016] loss=13.2366 cls=1.2195 smmd=0.8204 ct=7.2908 rec=1.3462 | train/val/test=0.665/0.577/0.631 | c=0.998347
[Epoch 0017] loss=12.7699 cls=1.1740 smmd=0.6461 ct=7.2140 rec=1.3393 | train/val/test=0.664/0.577/0.634 | c=0.998347
[Epoch 0018] loss=12.7373 cls=1.1386 smmd=0.6911 ct=7.1100 rec=1.3323 | train/val/test=0.652/0.567/0.625 | c=0.998347
[Epoch 0019] loss=12.5588 cls=1.1100 smmd=0.6366 ct=7.1135 rec=1.3238 | train/val/test=0.651/0.573/0.623 | c=0.998347
[Epoch 0020] loss=12.2536 cls=1.0754 smmd=0.5008 ct=7.2032 rec=1.3150 | train/val/test=0.667/0.585/0.638 | c=0.998347
[Epoch 0021] loss=12.1852 cls=1.0332 smmd=0.5001 ct=7.2218 rec=1.3082 | train/val/test=0.684/0.586/0.650 | c=0.998347
[Epoch 0022] loss=12.0566 cls=0.9940 smmd=0.4861 ct=7.1628 rec=1.3018 | train/val/test=0.688/0.594/0.649 | c=0.998347
[Epoch 0023] loss=11.8662 cls=0.9628 smmd=0.4363 ct=7.1233 rec=1.2938 | train/val/test=0.677/0.597/0.643 | c=0.998347
[Epoch 0024] loss=11.8163 cls=0.9419 smmd=0.4358 ct=7.1498 rec=1.2856 | train/val/test=0.677/0.595/0.643 | c=0.998347
[Epoch 0025] loss=11.6454 cls=0.9159 smmd=0.3752 ct=7.1723 rec=1.2786 | train/val/test=0.689/0.595/0.652 | c=0.998347
[Epoch 0026] loss=11.5326 cls=0.8835 smmd=0.3511 ct=7.1618 rec=1.2732 | train/val/test=0.701/0.608/0.662 | c=0.998347
[Epoch 0027] loss=11.4541 cls=0.8618 smmd=0.3375 ct=7.1528 rec=1.2682 | train/val/test=0.700/0.615/0.661 | c=0.998347
[Epoch 0028] loss=11.3225 cls=0.8487 smmd=0.2948 ct=7.1481 rec=1.2620 | train/val/test=0.702/0.609/0.661 | c=0.998347
[Epoch 0029] loss=11.2980 cls=0.8358 smmd=0.2992 ct=7.1547 rec=1.2573 | train/val/test=0.710/0.612/0.671 | c=0.998347
[Epoch 0030] loss=11.1772 cls=0.8151 smmd=0.2557 ct=7.1593 rec=1.2542 | train/val/test=0.735/0.630/0.692 | c=0.998347
[Epoch 0031] loss=11.1273 cls=0.7998 smmd=0.2462 ct=7.1572 rec=1.2513 | train/val/test=0.756/0.653/0.704 | c=0.998347
[Epoch 0032] loss=11.0883 cls=0.7848 smmd=0.2415 ct=7.1514 rec=1.2490 | train/val/test=0.760/0.650/0.713 | c=0.998347
[Epoch 0033] loss=11.0208 cls=0.7742 smmd=0.2201 ct=7.1552 rec=1.2458 | train/val/test=0.771/0.669/0.730 | c=0.998347
[Epoch 0034] loss=10.9678 cls=0.7582 smmd=0.2045 ct=7.1585 rec=1.2443 | train/val/test=0.778/0.683/0.728 | c=0.998347
[Epoch 0035] loss=10.9285 cls=0.7424 smmd=0.1991 ct=7.1483 rec=1.2427 | train/val/test=0.789/0.693/0.734 | c=0.998347
[Epoch 0036] loss=10.8472 cls=0.7238 smmd=0.1715 ct=7.1488 rec=1.2412 | train/val/test=0.791/0.696/0.731 | c=0.998347
[Epoch 0037] loss=10.8259 cls=0.7095 smmd=0.1760 ct=7.1547 rec=1.2374 | train/val/test=0.793/0.704/0.746 | c=0.998347
[Epoch 0038] loss=10.7664 cls=0.6909 smmd=0.1634 ct=7.1454 rec=1.2352 | train/val/test=0.799/0.696/0.737 | c=0.998347
[Epoch 0039] loss=10.7232 cls=0.6773 smmd=0.1581 ct=7.1433 rec=1.2316 | train/val/test=0.797/0.708/0.751 | c=0.998347
[Epoch 0040] loss=10.7156 cls=0.6601 smmd=0.1639 ct=7.1469 rec=1.2309 | train/val/test=0.802/0.698/0.739 | c=0.998347
[Epoch 0041] loss=10.6763 cls=0.6546 smmd=0.1577 ct=7.1469 rec=1.2266 | train/val/test=0.798/0.711/0.752 | c=0.998347
[Epoch 0042] loss=10.6674 cls=0.6436 smmd=0.1522 ct=7.1477 rec=1.2291 | train/val/test=0.802/0.687/0.736 | c=0.998347
[Epoch 0043] loss=10.6625 cls=0.6470 smmd=0.1638 ct=7.1479 rec=1.2228 | train/val/test=0.794/0.716/0.745 | c=0.998347
[Epoch 0044] loss=10.6531 cls=0.6318 smmd=0.1565 ct=7.1460 rec=1.2271 | train/val/test=0.801/0.696/0.748 | c=0.998347
[Epoch 0045] loss=10.6097 cls=0.6234 smmd=0.1644 ct=7.1540 rec=1.2161 | train/val/test=0.802/0.719/0.749 | c=0.998347
[Epoch 0046] loss=10.5231 cls=0.6049 smmd=0.1369 ct=7.1301 rec=1.2159 | train/val/test=0.806/0.708/0.754 | c=0.998347
[Epoch 0047] loss=10.4650 cls=0.5884 smmd=0.1273 ct=7.1412 rec=1.2103 | train/val/test=0.812/0.719/0.754 | c=0.998347
[Epoch 0048] loss=10.4445 cls=0.5838 smmd=0.1227 ct=7.1374 rec=1.2093 | train/val/test=0.805/0.708/0.757 | c=0.998347
[Epoch 0049] loss=10.4579 cls=0.5825 smmd=0.1143 ct=7.1388 rec=1.2155 | train/val/test=0.811/0.701/0.749 | c=0.998347
[Epoch 0050] loss=10.5071 cls=0.5857 smmd=0.1419 ct=7.1459 rec=1.2129 | train/val/test=0.810/0.711/0.751 | c=0.998347
[Epoch 0051] loss=10.5372 cls=0.5896 smmd=0.1294 ct=7.1439 rec=1.2234 | train/val/test=0.808/0.696/0.745 | c=0.998347
[Epoch 0052] loss=10.5364 cls=0.5942 smmd=0.1481 ct=7.1557 rec=1.2137 | train/val/test=0.810/0.710/0.751 | c=0.998347
[Epoch 0053] loss=10.5073 cls=0.5759 smmd=0.1391 ct=7.1415 rec=1.2165 | train/val/test=0.819/0.714/0.755 | c=0.998347
[Epoch 0054] loss=10.4000 cls=0.5587 smmd=0.1248 ct=7.1347 rec=1.2049 | train/val/test=0.814/0.719/0.761 | c=0.998347
[Epoch 0055] loss=10.3329 cls=0.5506 smmd=0.0992 ct=7.1377 rec=1.2030 | train/val/test=0.811/0.710/0.758 | c=0.998347
[Epoch 0056] loss=10.3547 cls=0.5489 smmd=0.1028 ct=7.1337 rec=1.2067 | train/val/test=0.819/0.713/0.758 | c=0.998347
[Epoch 0057] loss=10.3889 cls=0.5538 smmd=0.1163 ct=7.1403 rec=1.2065 | train/val/test=0.815/0.714/0.763 | c=0.998347
[Epoch 0058] loss=10.3722 cls=0.5486 smmd=0.0960 ct=7.1399 rec=1.2123 | train/val/test=0.823/0.714/0.758 | c=0.998347
[Epoch 0059] loss=10.3547 cls=0.5460 smmd=0.0961 ct=7.1375 rec=1.2095 | train/val/test=0.816/0.713/0.769 | c=0.998347
[Epoch 0060] loss=10.3269 cls=0.5403 smmd=0.0770 ct=7.1385 rec=1.2127 | train/val/test=0.821/0.720/0.766 | c=0.998347
[Epoch 0061] loss=10.3111 cls=0.5401 smmd=0.0774 ct=7.1382 rec=1.2094 | train/val/test=0.819/0.714/0.766 | c=0.998347
[Epoch 0062] loss=10.3095 cls=0.5375 smmd=0.0805 ct=7.1341 rec=1.2088 | train/val/test=0.819/0.719/0.763 | c=0.998347
[Epoch 0063] loss=10.2991 cls=0.5391 smmd=0.0761 ct=7.1353 rec=1.2080 | train/val/test=0.816/0.713/0.757 | c=0.998347
[Epoch 0064] loss=10.3112 cls=0.5424 smmd=0.0829 ct=7.1414 rec=1.2065 | train/val/test=0.820/0.714/0.760 | c=0.998347
[Epoch 0065] loss=10.3128 cls=0.5414 smmd=0.0834 ct=7.1292 rec=1.2080 | train/val/test=0.813/0.711/0.755 | c=0.998347
[Epoch 0066] loss=10.3270 cls=0.5456 smmd=0.0862 ct=7.1476 rec=1.2070 | train/val/test=0.824/0.720/0.760 | c=0.998347
[Epoch 0067] loss=10.3379 cls=0.5467 smmd=0.0888 ct=7.1296 rec=1.2098 | train/val/test=0.810/0.708/0.763 | c=0.998347
[Epoch 0068] loss=10.3711 cls=0.5520 smmd=0.0956 ct=7.1537 rec=1.2102 | train/val/test=0.822/0.719/0.760 | c=0.998347
[Epoch 0069] loss=10.4152 cls=0.5641 smmd=0.1118 ct=7.1318 rec=1.2123 | train/val/test=0.807/0.710/0.758 | c=0.998347
[Epoch 0070] loss=10.4506 cls=0.5685 smmd=0.1140 ct=7.1668 rec=1.2142 | train/val/test=0.820/0.707/0.752 | c=0.998347
[Epoch 0071] loss=10.4981 cls=0.5844 smmd=0.1473 ct=7.1432 rec=1.2095 | train/val/test=0.809/0.713/0.760 | c=0.998347
[Epoch 0072] loss=10.4072 cls=0.5527 smmd=0.1191 ct=7.1483 rec=1.2084 | train/val/test=0.819/0.711/0.748 | c=0.998347
[Epoch 0073] loss=10.3350 cls=0.5501 smmd=0.1079 ct=7.1385 rec=1.2000 | train/val/test=0.817/0.720/0.758 | c=0.998347
[Epoch 0074] loss=10.3155 cls=0.5372 smmd=0.0997 ct=7.1267 rec=1.2031 | train/val/test=0.810/0.711/0.760 | c=0.998347
[Epoch 0075] loss=10.3419 cls=0.5510 smmd=0.0947 ct=7.1477 rec=1.2055 | train/val/test=0.819/0.716/0.760 | c=0.998347
[Epoch 0076] loss=10.3687 cls=0.5588 smmd=0.1002 ct=7.1324 rec=1.2086 | train/val/test=0.812/0.714/0.764 | c=0.998347
[Epoch 0077] loss=10.3514 cls=0.5450 smmd=0.0819 ct=7.1446 rec=1.2141 | train/val/test=0.819/0.714/0.746 | c=0.998347
[Epoch 0078] loss=10.3599 cls=0.5607 smmd=0.0832 ct=7.1418 rec=1.2124 | train/val/test=0.817/0.728/0.760 | c=0.998347
[Epoch 0079] loss=10.4061 cls=0.5553 smmd=0.0948 ct=7.1338 rec=1.2189 | train/val/test=0.807/0.707/0.751 | c=0.998347
[Epoch 0080] loss=10.4720 cls=0.5841 smmd=0.1209 ct=7.1644 rec=1.2128 | train/val/test=0.811/0.726/0.749 | c=0.998347
[Epoch 0081] loss=10.5181 cls=0.5699 smmd=0.1518 ct=7.1317 rec=1.2157 | train/val/test=0.810/0.713/0.743 | c=0.998347
[Epoch 0082] loss=10.4009 cls=0.5719 smmd=0.1207 ct=7.1452 rec=1.2030 | train/val/test=0.810/0.714/0.761 | c=0.998347
[Epoch 0083] loss=10.2989 cls=0.5476 smmd=0.0933 ct=7.1365 rec=1.1993 | train/val/test=0.814/0.716/0.758 | c=0.998347
[Epoch 0084] loss=10.3160 cls=0.5496 smmd=0.0970 ct=7.1216 rec=1.2023 | train/val/test=0.810/0.711/0.751 | c=0.998347
[Epoch 0085] loss=10.3732 cls=0.5657 smmd=0.1024 ct=7.1451 rec=1.2060 | train/val/test=0.811/0.723/0.758 | c=0.998347
[Epoch 0086] loss=10.3967 cls=0.5580 smmd=0.0965 ct=7.1381 rec=1.2154 | train/val/test=0.816/0.714/0.746 | c=0.998347
[Epoch 0087] loss=10.4162 cls=0.5738 smmd=0.0981 ct=7.1400 rec=1.2152 | train/val/test=0.812/0.716/0.760 | c=0.998347
[Epoch 0088] loss=10.4853 cls=0.5811 smmd=0.1062 ct=7.1604 rec=1.2223 | train/val/test=0.811/0.698/0.748 | c=0.998347
[Epoch 0089] loss=10.5689 cls=0.6050 smmd=0.1509 ct=7.1485 rec=1.2175 | train/val/test=0.805/0.711/0.749 | c=0.998347
[Epoch 0090] loss=10.5030 cls=0.5817 smmd=0.1374 ct=7.1625 rec=1.2131 | train/val/test=0.816/0.720/0.752 | c=0.998347
[Epoch 0091] loss=10.3338 cls=0.5612 smmd=0.1020 ct=7.1280 rec=1.2009 | train/val/test=0.817/0.720/0.755 | c=0.998347
[Epoch 0092] loss=10.2996 cls=0.5520 smmd=0.0938 ct=7.1277 rec=1.1992 | train/val/test=0.807/0.716/0.758 | c=0.998347
[Epoch 0093] loss=10.3965 cls=0.5661 smmd=0.1172 ct=7.1508 rec=1.2041 | train/val/test=0.815/0.713/0.746 | c=0.998347
[Epoch 0094] loss=10.3813 cls=0.5720 smmd=0.1071 ct=7.1322 rec=1.2058 | train/val/test=0.813/0.716/0.764 | c=0.998347
[Epoch 0095] loss=10.3165 cls=0.5513 smmd=0.0724 ct=7.1334 rec=1.2107 | train/val/test=0.812/0.722/0.760 | c=0.998347
[Epoch 0096] loss=10.3525 cls=0.5649 smmd=0.0743 ct=7.1458 rec=1.2132 | train/val/test=0.816/0.710/0.755 | c=0.998347
[Epoch 0097] loss=10.4198 cls=0.5725 smmd=0.0918 ct=7.1309 rec=1.2197 | train/val/test=0.812/0.717/0.752 | c=0.998347
[Epoch 0098] loss=10.5206 cls=0.5920 smmd=0.1188 ct=7.1642 rec=1.2218 | train/val/test=0.808/0.701/0.748 | c=0.998347
[Epoch 0099] loss=10.6101 cls=0.6078 smmd=0.1667 ct=7.1499 rec=1.2188 | train/val/test=0.808/0.719/0.754 | c=0.998347
[Epoch 0100] loss=10.5709 cls=0.5895 smmd=0.1605 ct=7.1571 rec=1.2164 | train/val/test=0.809/0.711/0.746 | c=0.998347
[Epoch 0101] loss=10.4020 cls=0.5829 smmd=0.1238 ct=7.1422 rec=1.2001 | train/val/test=0.816/0.714/0.757 | c=0.998347
[Epoch 0102] loss=10.3954 cls=0.5548 smmd=0.1414 ct=7.1227 rec=1.1993 | train/val/test=0.809/0.720/0.754 | c=0.998347
[Epoch 0103] loss=10.4011 cls=0.5685 smmd=0.1254 ct=7.1524 rec=1.2011 | train/val/test=0.817/0.717/0.749 | c=0.998347
[Epoch 0104] loss=10.3433 cls=0.5670 smmd=0.0971 ct=7.1339 rec=1.2030 | train/val/test=0.810/0.719/0.751 | c=0.998347
[Epoch 0105] loss=10.4218 cls=0.5593 smmd=0.1096 ct=7.1246 rec=1.2162 | train/val/test=0.809/0.719/0.758 | c=0.998347
[Epoch 0106] loss=10.5575 cls=0.6009 smmd=0.1384 ct=7.1793 rec=1.2180 | train/val/test=0.811/0.716/0.752 | c=0.998347
[Epoch 0107] loss=10.5446 cls=0.5820 smmd=0.1360 ct=7.1255 rec=1.2256 | train/val/test=0.808/0.719/0.757 | c=0.998347
[Epoch 0108] loss=10.4543 cls=0.5795 smmd=0.1110 ct=7.1590 rec=1.2146 | train/val/test=0.815/0.717/0.761 | c=0.998347
[Epoch 0109] loss=10.3583 cls=0.5639 smmd=0.0951 ct=7.1312 rec=1.2077 | train/val/test=0.812/0.719/0.758 | c=0.998347
[Epoch 0110] loss=10.3551 cls=0.5504 smmd=0.1072 ct=7.1241 rec=1.2057 | train/val/test=0.811/0.723/0.757 | c=0.998347
[Epoch 0111] loss=10.3457 cls=0.5721 smmd=0.0973 ct=7.1426 rec=1.2016 | train/val/test=0.815/0.725/0.758 | c=0.998347
[Epoch 0112] loss=10.3190 cls=0.5524 smmd=0.0947 ct=7.1256 rec=1.2029 | train/val/test=0.812/0.719/0.760 | c=0.998347
[Epoch 0113] loss=10.3302 cls=0.5541 smmd=0.0920 ct=7.1298 rec=1.2054 | train/val/test=0.812/0.728/0.757 | c=0.998347
[Epoch 0114] loss=10.3553 cls=0.5693 smmd=0.0851 ct=7.1380 rec=1.2093 | train/val/test=0.812/0.719/0.764 | c=0.998347
[Epoch 0115] loss=10.3997 cls=0.5627 smmd=0.0891 ct=7.1371 rec=1.2181 | train/val/test=0.814/0.725/0.752 | c=0.998347
[Epoch 0116] loss=10.4116 cls=0.5806 smmd=0.0900 ct=7.1444 rec=1.2158 | train/val/test=0.813/0.717/0.767 | c=0.998347
[Epoch 0117] loss=10.4179 cls=0.5651 smmd=0.0967 ct=7.1359 rec=1.2183 | train/val/test=0.812/0.717/0.755 | c=0.998347
[Epoch 0118] loss=10.3931 cls=0.5791 smmd=0.0959 ct=7.1455 rec=1.2099 | train/val/test=0.808/0.717/0.763 | c=0.998347
[Epoch 0119] loss=10.3706 cls=0.5628 smmd=0.0979 ct=7.1371 rec=1.2087 | train/val/test=0.814/0.714/0.751 | c=0.998347
[Epoch 0120] loss=10.3620 cls=0.5706 smmd=0.1035 ct=7.1286 rec=1.2040 | train/val/test=0.808/0.717/0.760 | c=0.998347
[Epoch 0121] loss=10.3385 cls=0.5625 smmd=0.0924 ct=7.1441 rec=1.2038 | train/val/test=0.812/0.714/0.749 | c=0.998347
[Epoch 0122] loss=10.3117 cls=0.5599 smmd=0.0849 ct=7.1267 rec=1.2037 | train/val/test=0.812/0.720/0.760 | c=0.998347
[Epoch 0123] loss=10.3256 cls=0.5547 smmd=0.0827 ct=7.1303 rec=1.2081 | train/val/test=0.810/0.711/0.760 | c=0.998347
[Epoch 0124] loss=10.3741 cls=0.5719 smmd=0.0864 ct=7.1508 rec=1.2108 | train/val/test=0.814/0.716/0.749 | c=0.998347
[Epoch 0125] loss=10.4608 cls=0.5725 smmd=0.1123 ct=7.1245 rec=1.2203 | train/val/test=0.806/0.708/0.752 | c=0.998347
[Epoch 0126] loss=10.6192 cls=0.6206 smmd=0.1545 ct=7.1853 rec=1.2194 | train/val/test=0.800/0.723/0.731 | c=0.998347
[Epoch 0127] loss=10.7892 cls=0.6154 smmd=0.2298 ct=7.1447 rec=1.2284 | train/val/test=0.802/0.701/0.745 | c=0.998347
[Epoch 0128] loss=10.5925 cls=0.6229 smmd=0.1721 ct=7.1612 rec=1.2089 | train/val/test=0.808/0.719/0.758 | c=0.998347
[Epoch 0129] loss=10.4285 cls=0.5620 smmd=0.1531 ct=7.1453 rec=1.1975 | train/val/test=0.810/0.714/0.749 | c=0.998347
[Epoch 0130] loss=10.4791 cls=0.5794 smmd=0.1790 ct=7.1252 rec=1.1958 | train/val/test=0.807/0.711/0.752 | c=0.998347
[Epoch 0131] loss=10.3926 cls=0.5713 smmd=0.1362 ct=7.1402 rec=1.1957 | train/val/test=0.809/0.716/0.760 | c=0.998347
[Epoch 0132] loss=10.3530 cls=0.5510 smmd=0.1093 ct=7.1393 rec=1.2028 | train/val/test=0.810/0.707/0.743 | c=0.998347
[Epoch 0133] loss=10.5872 cls=0.5982 smmd=0.1728 ct=7.1424 rec=1.2144 | train/val/test=0.805/0.705/0.757 | c=0.998347
[Epoch 0134] loss=10.6404 cls=0.6054 smmd=0.1560 ct=7.1835 rec=1.2263 | train/val/test=0.814/0.716/0.751 | c=0.998347
[Epoch 0135] loss=10.5781 cls=0.5920 smmd=0.1560 ct=7.1448 rec=1.2203 | train/val/test=0.812/0.719/0.766 | c=0.998347
[Epoch 0136] loss=10.3805 cls=0.5555 smmd=0.0894 ct=7.1404 rec=1.2152 | train/val/test=0.814/0.717/0.757 | c=0.998347
[Epoch 0137] loss=10.3433 cls=0.5580 smmd=0.0934 ct=7.1433 rec=1.2054 | train/val/test=0.814/0.723/0.755 | c=0.998347
[Epoch 0138] loss=10.3929 cls=0.5601 smmd=0.1187 ct=7.1233 rec=1.2068 | train/val/test=0.808/0.719/0.761 | c=0.998347
[Epoch 0139] loss=10.3572 cls=0.5626 smmd=0.1069 ct=7.1430 rec=1.2019 | train/val/test=0.812/0.720/0.754 | c=0.998347
[Epoch 0140] loss=10.2948 cls=0.5572 smmd=0.0825 ct=7.1293 rec=1.2016 | train/val/test=0.816/0.717/0.757 | c=0.998347
[Epoch 0141] loss=10.3472 cls=0.5566 smmd=0.0951 ct=7.1228 rec=1.2078 | train/val/test=0.810/0.711/0.757 | c=0.998347
[Epoch 0142] loss=10.4142 cls=0.5768 smmd=0.0999 ct=7.1531 rec=1.2122 | train/val/test=0.813/0.717/0.751 | c=0.998347
[Epoch 0143] loss=10.4370 cls=0.5725 smmd=0.0979 ct=7.1303 rec=1.2207 | train/val/test=0.810/0.710/0.748 | c=0.998347
